,Unnamed: 0,id,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
819,819,20937884,150536092,2017-09-14,within a few hours,90%,66%,t,1,t,BYRON SHIRE COUNCIL,,-28.65119,153.61495,Entire townhouse,Entire home/apt,6,2.5 baths,3.0,4.0,$586.00,2,1125,2,2,1125,1125,2.0,1125.0,t,3,21,47,130,158,15,1,2017-11-06,2024-11-17,4.88,4.89,4.81,4.9,4.88,4.91,4.73,1,1,0,0,1.83
820,820,20961345,150775467,2017-09-16,within a day,70%,91%,t,2,t,BYRON SHIRE COUNCIL,,-28.73299,153.47926,Entire home,Entire home/apt,9,3 baths,4.0,5.0,"$1,630.00",3,14,3,5,14,14,3.5,14.0,t,2,20,46,306,104,4,0,2018-01-14,2024-10-20,4.98,4.99,4.91,5.0,4.99,4.98,4.86,2,2,0,0,1.23
822,822,20973038,16971720,2014-06-18,within an hour,100%,95%,t,2,t,BALLINA SHIRE COUNCIL,,-28.80578,153.59366,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,$134.00,1,30,1,3,30,30,1.1,30.0,t,3,15,15,63,285,84,12,2017-09-28,2024-12-10,4.81,4.93,4.92,4.96,4.94,4.71,4.78,2,2,0,0,3.24
825,825,21046405,104948420,2016-11-23,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.24810028076172,153.5694580078125,Entire townhouse,Entire home/apt,6,1 bath,3.0,3.0,$240.00,2,90,2,2,1125,1125,2.0,1125.0,t,23,53,78,78,34,5,0,2018-01-03,2024-03-31,4.65,4.74,4.38,5.0,4.94,4.91,4.68,1,1,0,0,0.4
827,827,21110958,13205104,2014-03-16,within an hour,100%,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.64692,153.62015,Entire guest suite,Entire home/apt,2,1 bath,0.0,1.0,$240.00,2,730,2,3,1125,1125,2.0,1125.0,t,3,16,38,118,386,46,5,2017-11-18,2024-12-03,4.97,4.98,4.99,4.99,4.98,4.95,4.82,3,3,0,0,4.48
828,828,21114489,119700858,2017-03-07,within an hour,100%,100%,t,2,t,BALLINA SHIRE COUNCIL,,-28.78562,153.50253,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$350.00,2,1125,2,2,1125,1125,2.0,1125.0,t,20,50,80,355,328,28,1,2018-04-01,2024-11-23,4.99,4.97,4.98,4.97,4.97,4.99,4.83,2,2,0,0,4.01
829,829,21115306,13205104,2014-03-16,within an hour,100%,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.64876,153.62056,Entire guest suite,Entire home/apt,2,1 bath,0.0,1.0,$236.00,2,730,2,3,1125,1125,2.0,1125.0,t,2,4,22,104,404,51,6,2017-11-19,2024-12-09,4.97,4.98,4.98,4.99,4.99,4.96,4.85,3,3,0,0,4.69
835,835,21382455,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.64471,153.60654,Entire home,Entire home/apt,4,2 baths,2.0,2.0,$915.00,2,1125,2,5,30,90,2.7,30.4,t,8,8,8,8,42,9,0,2018-02-16,2024-11-08,4.69,4.69,4.81,4.79,4.74,4.79,4.38,66,61,5,0,0.51
836,836,21382481,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.63894,153.60818,Entire townhouse,Entire home/apt,6,2.5 baths,3.0,4.0,$480.00,2,1125,2,5,30,90,2.7,30.4,t,14,44,74,337,56,4,1,2018-03-19,2024-11-17,4.66,4.7,4.52,4.54,4.75,4.84,4.3,66,61,5,0,0.68
837,837,21382511,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BALLINA SHIRE COUNCIL,,-28.72556,153.5231,Entire home,Entire home/apt,8,2 baths,4.0,5.0,$436.00,2,1125,2,5,30,1125,2.5,37.4,t,19,49,79,346,74,10,0,2018-04-02,2024-11-12,4.89,4.96,4.92,4.92,4.89,4.96,4.65,66,61,5,0,0.91
838,838,21414345,7633683,2013-07-21,within an hour,94%,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64487,153.613386,Entire rental unit,Entire home/apt,8,2 baths,2.0,4.0,$799.00,3,30,3,5,99,99,3.3,99.0,t,11,41,71,296,17,2,0,2018-01-28,2024-01-07,4.71,4.82,4.47,4.88,4.82,5.0,4.59,61,61,0,0,0.2
842,842,21488551,12561290,2016-09-06,within an hour,100%,99%,t,4,t,BYRON SHIRE COUNCIL,,-28.53941,153.54709,Entire rental unit,Entire home/apt,3,1 bath,1.0,1.0,$176.00,2,1125,1,7,1125,1125,2.3,1125.0,t,4,22,52,137,433,97,7,2018-01-10,2024-12-05,4.78,4.87,4.83,4.95,4.95,4.91,4.72,3,3,0,0,5.13
852,852,21519162,155973525,2017-10-23,within an hour,100%,99%,t,4,t,BYRON SHIRE COUNCIL,,-28.69211,153.51318,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$178.00,2,45,2,3,1125,1125,2.1,1125.0,t,6,36,52,52,362,41,1,2017-11-05,2024-11-29,4.93,4.94,4.95,4.97,4.99,4.92,4.82,4,4,0,0,4.18
856,856,21652709,27938145,2015-02-18,within an hour,100%,94%,t,2,t,TWEED SHIRE COUNCIL,,-28.34648,153.34397,Farm stay,Entire home/apt,7,1 bath,1.0,,,90,1125,90,90,1125,1125,90.0,1125.0,t,0,0,0,59,250,11,0,2017-11-17,2024-04-26,4.89,4.89,4.88,4.98,4.98,4.97,4.84,2,2,0,0,2.9
858,858,21685414,7389166,2013-07-09,within an hour,100%,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.4621,153.1779,Entire home,Entire home/apt,12,2 baths,3.0,8.0,$386.00,2,30,2,6,30,30,2.0,30.0,t,7,29,59,228,146,15,0,2017-11-29,2024-10-13,4.97,4.91,4.86,4.97,4.98,4.97,4.9,1,1,0,0,1.7
861,861,21755837,102050212,2016-11-01,within an hour,83%,96%,t,1,t,TWEED SHIRE COUNCIL,,-28.1692,153.54257,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,$675.00,2,28,2,4,1125,1125,2.1,1125.0,t,7,35,65,311,208,26,2,2017-12-21,2024-12-01,4.93,4.97,4.96,4.89,4.96,4.97,4.84,1,1,0,0,2.45
867,867,21815554,159010916,2017-11-16,within an hour,100%,82%,t,1,t,BYRON SHIRE COUNCIL,,-28.57552,153.51587,Entire guesthouse,Entire home/apt,4,1 bath,1.0,1.0,$187.00,2,30,2,2,1125,1125,2.0,1125.0,t,2,2,2,16,199,10,1,2017-11-26,2024-11-16,4.77,4.84,4.78,4.99,4.97,4.9,4.81,1,1,0,0,2.32
868,868,21842539,103492687,2016-11-12,within an hour,100%,94%,t,1,t,TWEED SHIRE COUNCIL,,-28.33247,153.56744,Entire home,Entire home/apt,8,3 baths,4.0,4.0,"$1,000.00",2,1125,2,2,1125,1125,2.0,1125.0,t,0,12,38,303,67,13,1,2018-01-05,2024-12-09,4.96,4.96,4.93,4.99,5.0,4.97,4.75,1,1,0,0,0.79
869,869,21854518,159409214,2017-11-20,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.84261,153.4579,Entire home,Entire home/apt,4,1 bath,2.0,3.0,$175.00,2,14,2,2,14,14,2.0,14.0,t,0,0,19,180,168,29,1,2017-12-26,2024-12-09,4.95,4.96,4.99,4.99,4.99,4.92,4.92,1,1,0,0,1.98
872,872,21881933,49515187,2015-11-20,within an hour,100%,100%,t,5,t,BYRON SHIRE COUNCIL,,-28.64792,153.61981,Entire home,Entire home/apt,6,2.5 baths,3.0,4.0,"$1,643.00",7,18,7,7,18,18,7.0,18.0,t,9,39,69,159,20,0,0,2018-01-01,2023-10-02,4.95,4.9,4.95,5.0,4.95,5.0,4.7,5,3,2,0,0.24
873,873,21884866,29187972,2015-03-11,within an hour,100%,87%,t,5,t,BALLINA SHIRE COUNCIL,,-28.81761,153.59705,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$174.00,1,1125,1,1,1125,1125,1.0,1125.0,t,5,18,45,45,488,58,3,2017-11-26,2024-11-27,4.85,4.84,4.93,4.93,4.89,4.81,4.76,4,4,0,0,5.68
877,877,21951923,152421180,2017-09-28,within a few hours,84%,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.66041,153.61951,Entire home,Entire home/apt,8,3 baths,4.0,5.0,"$1,001.00",2,1125,2,5,30,1125,2.5,37.4,t,24,54,84,359,9,2,0,2019-04-22,2024-10-09,5.0,5.0,4.89,5.0,4.78,4.89,4.89,66,61,5,0,0.13
878,878,21972423,160414921,2017-11-28,within an hour,100%,95%,t,2,t,TWEED SHIRE COUNCIL,,-28.31188,153.57037,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,$363.00,2,90,2,5,90,90,2.3,90.0,t,2,25,41,84,159,10,0,2017-12-30,2024-05-19,4.93,4.94,4.86,4.94,4.97,4.97,4.81,1,1,0,0,1.88
879,879,21983494,160512712,2017-11-28,within an hour,100%,87%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.63258,153.0277,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,$190.00,1,90,1,3,1125,1125,1.1,1125.0,t,14,25,54,267,107,11,0,2017-12-18,2024-11-03,4.89,4.98,5.0,4.97,5.0,4.91,4.81,2,2,0,0,1.26
880,880,22052746,103643729,2016-11-14,within an hour,95%,63%,t,3,t,LISMORE CITY COUNCIL,,-28.73595,153.38038,Entire home,Entire home/apt,6,2 baths,3.0,3.0,$848.00,2,1125,1,2,1125,1125,2.0,1125.0,t,7,28,52,320,28,8,0,2018-01-06,2024-07-20,4.96,4.93,4.82,5.0,4.93,4.96,4.71,3,3,0,0,0.33
881,881,22054089,161080313,2017-12-03,within an hour,100%,100%,t,3,t,CLARENCE VALLEY COUNCIL,,-29.44018,153.34432,Private room in home,Private room,2,1 shared bath,1.0,1.0,$107.00,1,1125,1,1,1125,1125,1.0,1125.0,t,23,53,83,129,143,24,3,2017-12-25,2024-12-07,4.92,4.96,4.97,4.97,4.94,4.73,4.79,3,0,3,0,1.68
883,883,22069495,107420945,2016-12-16,within an hour,100%,99%,t,1,t,BALLINA SHIRE COUNCIL,,-28.85124,153.59709,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$130.00,1,21,1,1,21,21,1.0,21.0,t,3,16,35,106,684,89,5,2017-12-16,2024-12-03,4.96,4.98,4.98,4.99,4.98,4.95,4.95,1,1,0,0,8.03
885,885,22108528,161508827,2017-12-05,within a few hours,100%,94%,t,4,t,BYRON SHIRE COUNCIL,,-28.65121,153.61516,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$296.00,2,31,2,2,31,31,2.0,31.0,t,0,0,0,8,179,10,0,2017-12-29,2024-07-06,4.87,4.94,4.82,4.98,4.97,4.85,4.66,4,4,0,0,2.11
887,887,22132078,161080313,2017-12-03,within an hour,100%,100%,t,3,t,CLARENCE VALLEY COUNCIL,,-29.44018,153.34432,Private room in home,Private room,2,1 shared bath,1.0,1.0,$101.00,1,1125,1,1,1125,1125,1.0,1125.0,t,17,17,17,28,209,25,3,2017-12-26,2024-11-28,4.86,4.9,4.95,4.93,4.97,4.73,4.84,3,0,3,0,2.46
888,888,22151948,20419984,2014-08-23,within an hour,100%,100%,t,6,t,BYRON SHIRE COUNCIL,,-28.64311,153.61438,Entire guest suite,Entire home/apt,3,1 bath,1.0,2.0,$332.00,2,1125,2,5,99,99,2.2,99.0,t,20,36,41,139,7,5,1,2019-01-05,2024-12-03,4.43,4.57,4.29,4.57,4.71,4.86,4.43,6,6,0,0,0.1
889,889,22153183,7633683,2013-07-21,within an hour,94%,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.65419,153.56413,Entire home,Entire home/apt,7,2 baths,3.0,5.0,$965.00,3,30,3,5,99,99,3.6,99.0,t,0,1,1,214,3,0,0,2018-12-25,2021-12-11,5.0,5.0,5.0,5.0,4.33,5.0,4.67,61,61,0,0,0.04
892,892,22233097,133445462,2017-06-04,within an hour,100%,100%,t,22,t,BALLINA SHIRE COUNCIL,,-28.79972,153.59603,Entire home,Entire home/apt,10,3.5 baths,5.0,6.0,$829.00,3,1125,3,8,7,1125,6.9,58.8,t,27,40,70,339,10,0,0,2018-01-04,2022-04-13,4.4,4.8,4.6,4.8,4.6,4.9,4.4,22,22,0,0,0.12
893,893,22250524,162586870,2017-12-13,within an hour,100%,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.40255,153.34873,Entire home,Entire home/apt,7,2 baths,3.0,5.0,$187.00,3,60,1,7,1125,1125,2.6,1125.0,t,1,15,45,320,137,28,4,2018-01-27,2024-12-01,4.74,4.88,4.79,4.94,4.92,4.85,4.72,1,1,0,0,1.63
894,894,22284685,162865639,2017-12-16,,,86%,t,1,t,TWEED SHIRE COUNCIL,,-28.327,153.56214,Entire villa,Entire home/apt,4,3 baths,2.0,3.0,$800.00,3,60,3,3,60,60,3.0,60.0,t,0,0,0,127,20,0,0,2018-01-01,2021-05-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.24
896,896,22294815,119329,2010-05-06,within an hour,100%,92%,t,39,t,BYRON SHIRE COUNCIL,,-28.65271,153.56446,Entire home,Entire home/apt,12,3 baths,5.0,7.0,$663.00,3,1125,2,3,1125,1125,3.0,1125.0,t,13,40,69,303,96,19,1,2018-03-03,2024-11-30,4.97,4.98,4.96,4.97,5.0,4.91,4.81,34,34,0,0,1.16
898,898,22329384,84982921,2016-07-20,within an hour,100%,99%,t,4,t,LISMORE CITY COUNCIL,,-28.74211,153.3959,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,$164.00,1,7,1,1,1125,1125,1.0,1125.0,t,24,54,83,83,75,8,0,2018-01-01,2024-10-20,4.87,4.84,4.89,4.92,4.95,4.93,4.83,4,1,3,0,0.89
919,919,22508351,91422785,2016-08-23,,,65%,t,1,t,BYRON SHIRE COUNCIL,,-28.49022,153.54474,Entire home,Entire home/apt,8,2.5 baths,5.0,5.0,$650.00,2,1125,2,3,1125,1125,2.0,1125.0,t,0,0,0,0,29,5,0,2018-01-24,2024-04-06,4.86,4.76,4.76,4.93,4.93,4.86,4.52,1,1,0,0,0.35
920,920,22613210,166420444,2018-01-07,within a day,100%,71%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.605,153.33446,Entire cottage,Entire home/apt,9,2.5 baths,3.0,5.0,$438.00,2,30,1,2,30,30,2.0,30.0,t,1,20,39,110,60,9,0,2018-01-15,2024-11-10,4.9,4.87,4.88,4.87,4.83,4.97,4.77,1,1,0,0,0.71
922,922,22639783,22822723,2014-10-21,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.54799,153.46941,Entire home,Entire home/apt,4,1 bath,2.0,2.0,$286.00,2,1125,2,3,1125,1125,2.0,1125.0,t,9,10,20,87,198,37,1,2018-02-25,2024-12-11,4.98,4.97,4.94,4.99,4.99,4.95,4.89,1,1,0,0,2.39
923,923,22641413,160512712,2017-11-28,within an hour,100%,87%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.63047,153.02751,Entire bungalow,Entire home/apt,4,1 bath,2.0,2.0,$265.00,1,90,1,3,1125,1125,1.1,1125.0,t,18,29,58,264,138,24,0,2018-11-26,2024-11-10,4.94,4.97,4.99,4.98,4.99,4.93,4.85,2,2,0,0,1.87
924,924,22662522,166950032,2018-01-10,within an hour,100%,100%,t,2,t,BYRON SHIRE COUNCIL,,-28.63147,153.52965,Farm stay,Entire home/apt,5,1 bath,1.0,2.0,$308.00,2,90,1,2,90,90,1.6,90.0,t,5,21,48,317,80,13,1,2018-03-30,2024-11-19,4.95,4.99,4.89,4.98,4.95,4.96,4.85,2,2,0,0,0.98
925,925,22706756,119405252,2017-03-06,within a few hours,100%,74%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.41106,153.35415,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,$227.00,2,1125,2,2,1125,1125,2.0,1125.0,t,9,27,57,321,130,20,1,2018-03-11,2024-12-03,4.91,4.89,4.91,4.97,4.97,4.87,4.81,1,1,0,0,1.58
927,927,22718762,487908,2011-04-06,within an hour,100%,80%,t,1,t,LISMORE CITY COUNCIL,,-28.6373,153.38756,Entire home,Entire home/apt,4,1 bath,2.0,,,90,90,90,90,90,90,90.0,90.0,t,6,36,66,66,55,22,0,2018-01-28,2024-11-09,4.96,5.0,4.9,4.96,5.0,4.96,4.76,1,1,0,0,0.66
928,928,22734373,167831111,2018-01-14,within an hour,100%,98%,t,2,t,TWEED SHIRE COUNCIL,,-28.33653,153.5686,Entire townhouse,Entire home/apt,4,1 bath,2.0,2.0,$661.00,2,1125,2,5,1125,1125,2.1,1125.0,t,1,21,50,207,335,45,4,2018-01-27,2024-12-08,4.96,4.96,4.98,4.99,4.99,4.84,4.78,1,1,0,0,4.0
929,929,22752258,7187949,2013-06-29,within an hour,100%,98%,t,1,t,BALLINA SHIRE COUNCIL,,-28.78812,153.5923,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,$157.00,2,14,1,3,1125,1125,2.0,1125.0,t,15,40,69,108,253,29,1,2018-03-07,2024-11-23,4.92,4.89,4.98,4.97,4.96,4.92,4.74,1,1,0,0,3.07
935,935,22850228,168989378,2018-01-20,within an hour,100%,96%,t,9,t,BYRON SHIRE COUNCIL,,-28.67813,153.61695,Entire cottage,Entire home/apt,4,1 bath,2.0,3.0,$300.00,4,90,2,5,30,90,3.7,69.5,t,0,14,35,217,104,16,0,2018-03-30,2024-10-18,4.75,4.79,4.71,4.94,4.95,4.96,4.66,9,9,0,0,1.27
938,938,22948880,169996408,2018-01-26,within an hour,100%,81%,t,1,t,TWEED SHIRE COUNCIL,,-28.17324,153.5397,Entire guesthouse,Entire home/apt,4,2 baths,2.0,2.0,$171.00,2,30,2,4,30,30,2.2,30.0,t,20,47,77,155,59,15,2,2018-03-07,2024-11-24,4.93,4.92,4.97,5.0,4.98,4.97,4.86,1,1,0,0,0.71
945,945,23093494,168989378,2018-01-20,within an hour,100%,96%,t,9,t,BYRON SHIRE COUNCIL,,-28.67807,153.61604,Entire cottage,Entire home/apt,4,2 baths,2.0,3.0,$540.00,3,90,2,5,30,90,3.5,70.2,t,3,16,36,219,45,8,1,2018-04-06,2024-11-22,4.91,4.93,4.87,4.98,4.96,4.89,4.8,9,9,0,0,0.55
955,955,23234904,5884843,2013-04-11,within an hour,100%,99%,t,2,t,BYRON SHIRE COUNCIL,,-28.66264,153.61705,Entire home,Entire home/apt,4,2 baths,2.0,2.0,$446.00,3,30,3,7,1125,1125,3.8,1125.0,t,4,11,18,204,283,43,4,2018-03-18,2024-12-09,4.98,4.98,4.97,4.97,4.98,4.93,4.89,2,2,0,0,3.44
956,956,23237970,2411874,2012-05-19,within a day,94%,39%,t,3,t,BYRON SHIRE COUNCIL,,-28.52705,153.54691,Entire home,Entire home/apt,4,1 bath,2.0,4.0,$341.00,2,1125,2,2,1125,1125,2.0,1125.0,t,10,21,51,136,9,4,0,2019-01-02,2024-09-28,5.0,4.89,5.0,5.0,5.0,5.0,4.78,3,2,1,0,0.12
957,957,23292973,127614943,2017-04-25,within an hour,100%,91%,t,1,t,LISMORE CITY COUNCIL,,-28.77279,153.29819,Farm stay,Entire home/apt,2,1 bath,1.0,1.0,$135.00,2,30,2,3,30,30,2.1,30.0,t,8,38,68,68,34,17,1,2019-03-09,2024-12-01,4.91,5.0,4.91,5.0,5.0,4.97,4.94,1,1,0,0,0.48
958,958,23296518,95813222,2016-09-19,within a few hours,100%,75%,t,4,t,LISMORE CITY COUNCIL,,-28.82371,153.33898,Private room in home,Private room,1,2 shared baths,0.0,1.0,$65.00,2,30,2,2,30,30,2.0,30.0,t,0,0,14,14,30,9,2,2019-04-19,2024-11-30,4.97,5.0,5.0,5.0,5.0,4.97,5.0,4,0,4,0,0.44
959,959,23311596,52489141,2015-12-28,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.85271,153.46916,Entire rental unit,Entire home/apt,2,1 bath,0.0,1.0,$188.00,2,14,2,2,1125,1125,2.0,1125.0,t,5,8,31,74,276,30,5,2018-03-08,2024-12-08,5.0,4.98,5.0,5.0,5.0,4.96,4.96,1,1,0,0,3.35
964,964,23346229,69751720,2016-05-01,within an hour,100%,99%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.51927,153.18825,Entire guesthouse,Entire home/apt,6,3.5 baths,3.0,4.0,$145.00,1,1125,1,1,1125,1125,1.0,1125.0,t,4,7,34,298,329,46,1,2018-03-30,2024-12-06,4.99,4.98,4.97,4.99,5.0,4.93,4.96,1,1,0,0,4.02
983,983,23474058,8072077,2013-08-10,within an hour,100%,100%,t,5,t,CLARENCE VALLEY COUNCIL,,-29.692421,152.937943,Entire home,Entire home/apt,5,1 bath,2.0,3.0,$160.00,2,28,2,3,6,1125,2.1,1062.4,t,9,39,66,107,56,4,0,2018-03-21,2024-08-19,4.82,4.91,4.82,4.95,5.0,4.86,4.8,5,5,0,0,0.68
984,984,23486144,165560524,2018-01-03,within an hour,100%,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.69241,152.98696,Entire guesthouse,Entire home/apt,4,1 bath,1.0,4.0,$95.00,2,31,2,2,31,31,2.0,31.0,t,0,17,47,47,124,26,3,2018-06-16,2024-12-08,4.92,4.93,4.93,4.96,4.96,4.85,4.89,1,1,0,0,1.57
985,985,23488330,112582105,2017-01-21,within an hour,100%,100%,t,4,t,TWEED SHIRE COUNCIL,,-28.41486,153.33548,Entire home,Entire home/apt,8,3.5 baths,4.0,4.0,$861.00,1,1125,1,3,2,1125,1.4,634.6,t,2,3,6,163,55,6,0,2018-05-07,2024-11-02,4.96,4.93,5.0,4.98,5.0,4.87,4.78,4,4,0,0,0.68
991,991,23528084,14068206,2014-04-09,within an hour,100%,98%,t,2,t,BYRON SHIRE COUNCIL,,-28.64683,153.61589,Entire townhouse,Entire home/apt,4,2 baths,2.0,3.0,$357.00,3,30,3,3,30,30,3.0,30.0,t,11,31,48,119,168,35,1,2018-04-03,2024-12-08,4.96,4.95,4.93,4.99,4.99,4.97,4.82,2,2,0,0,2.06
993,993,23597341,10306459,2013-11-28,,,83%,t,11,t,BYRON SHIRE COUNCIL,,-28.6875,153.61073,Private room in townhouse,Private room,2,1.5 baths,1.0,1.0,$130.00,3,21,3,3,1125,1125,3.0,1125.0,t,0,0,0,15,138,8,0,2018-03-28,2024-03-09,4.94,4.98,4.95,4.98,4.98,4.89,4.88,11,10,1,0,1.69
995,995,23620063,8528770,2013-08-30,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.33561,153.57282,Entire townhouse,Entire home/apt,6,2.5 baths,3.0,4.0,$431.00,2,1125,2,2,1125,1125,2.0,1125.0,t,2,29,56,100,82,13,0,2018-06-10,2024-10-25,4.93,4.94,4.74,4.99,4.99,4.96,4.72,1,1,0,0,1.03
998,998,23633814,22256665,2014-10-07,within an hour,100%,91%,t,6,t,BYRON SHIRE COUNCIL,,-28.64565,153.60743,Entire villa,Entire home/apt,2,1 bath,1.0,1.0,$345.00,2,14,2,2,14,14,2.0,14.0,t,6,28,58,323,20,0,0,2018-03-26,2023-11-25,4.8,4.7,4.75,4.95,4.85,4.75,4.85,6,6,0,0,0.24
999,999,23650365,110526288,2017-01-08,within an hour,100%,100%,t,19,t,BYRON SHIRE COUNCIL,,-28.64004,153.60652,Entire condo,Entire home/apt,3,1 bath,1.0,,,90,1125,90,90,1125,1125,90.0,1125.0,t,12,42,59,170,22,0,0,2019-08-30,2023-10-28,4.55,4.82,4.82,4.86,4.82,4.95,4.64,17,17,0,0,0.34
1000,1000,23651951,110526288,2017-01-08,within an hour,100%,100%,t,19,t,BYRON SHIRE COUNCIL,,-28.64869,153.61367,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,"$1,032.00",90,1125,3,3,99,99,3.0,99.0,t,3,10,24,144,9,2,0,2018-12-29,2024-10-10,4.78,4.67,4.78,4.67,4.56,5.0,4.67,17,17,0,0,0.12
1003,1003,23671135,157719866,2017-11-06,within a day,100%,93%,t,1,t,BYRON SHIRE COUNCIL,,-28.68065,153.6066,Private room in home,Private room,2,1 private bath,1.0,1.0,$211.00,1,3,1,1,3,3,1.0,3.0,t,11,11,11,11,32,11,0,2018-03-31,2024-03-30,4.94,4.81,5.0,4.91,4.94,4.97,4.81,1,0,1,0,0.39
1005,1005,23675620,5569094,2013-03-21,within an hour,100%,100%,t,2,t,TWEED SHIRE COUNCIL,,-28.46427,153.45234,Farm stay,Entire home/apt,10,1 bath,1.0,5.0,$297.00,2,1124,2,4,1124,1124,2.1,1124.0,t,19,49,79,350,40,6,0,2018-04-03,2024-07-28,4.98,4.9,4.95,4.95,4.98,4.95,4.78,1,1,0,0,0.49
1006,1006,23714736,167590629,2018-01-13,within an hour,100%,64%,t,1,t,BYRON SHIRE COUNCIL,,-28.6877,153.60648,Entire home,Entire home/apt,2,1 bath,1.0,1.0,$146.00,2,300,2,6,300,300,2.3,300.0,t,9,39,56,90,156,28,4,2018-03-16,2024-12-06,4.99,4.99,5.0,5.0,4.99,4.97,4.95,1,1,0,0,1.9
1011,1011,23790430,168989378,2018-01-20,within an hour,100%,96%,t,9,t,BYRON SHIRE COUNCIL,,-28.67806,153.61697,Entire cottage,Entire home/apt,4,2 baths,2.0,3.0,$567.00,3,30,2,5,30,90,3.5,40.5,t,6,24,34,195,74,13,1,2018-09-24,2024-12-09,4.84,4.85,4.85,4.93,4.95,4.97,4.62,9,9,0,0,0.98
1013,1013,23831740,71602443,2016-05-12,,,89%,t,1,t,BYRON SHIRE COUNCIL,,-28.656967,153.615768,Entire guesthouse,Entire home/apt,2,1 bath,1.0,,,2,150,2,2,150,150,2.0,150.0,t,0,0,0,0,287,1,0,2018-03-26,2024-05-05,4.89,4.95,4.93,4.97,4.96,4.86,4.83,1,1,0,0,3.5
1014,1014,23860649,179226510,2018-03-18,within an hour,100%,100%,t,1,t,KYOGLE COUNCIL,,-28.5533,153.07678,Entire cottage,Entire home/apt,2,1 bath,1.0,1.0,$143.00,2,14,2,2,1125,1125,2.0,1125.0,t,6,27,54,140,200,22,1,2018-04-02,2024-12-13,4.98,4.99,4.95,4.98,5.0,4.94,4.96,1,1,0,0,2.45
1017,1017,23882754,13743583,2014-03-31,within an hour,100%,99%,t,5,t,BYRON SHIRE COUNCIL,,-28.63571,153.60055,Entire guesthouse,Entire home/apt,2,1 bath,1.0,1.0,$269.00,2,1124,1,2,1125,1125,2.0,1125.0,t,1,15,37,66,325,59,3,2018-03-30,2024-11-23,4.88,4.9,4.94,4.97,4.95,4.9,4.63,5,5,0,0,3.97
1018,1018,23885478,13743583,2014-03-31,within an hour,100%,99%,t,5,t,BYRON SHIRE COUNCIL,,-28.63698,153.60217,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,$269.00,2,1124,1,2,1125,1125,2.0,1125.0,t,3,22,43,69,361,51,4,2018-04-01,2024-12-01,4.88,4.9,4.97,4.96,4.94,4.91,4.65,5,5,0,0,4.42
