,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
2737,53249823,"Own room & bathroom, private lounge, shared spaces",41100105,Tina,2015-08-10,,,20%,f,1,t,TWEED SHIRE COUNCIL,,-28.38706,153.5615,Private room in home,Private room,2,,1 private bath,1.0,,,2,3,2,2,3,3,2.0,3.0,t,28,58,88,88,4,1,0,5.0,5.0,5.0,5.0,5.0,4.75,4.75,f,1,0,1
2756,53326509,Breeze suite at Sunrise Guesthouse,431739326,Sunrise Guesthouse,2021-11-13,within an hour,90.0,97%,f,9,t,BYRON SHIRE COUNCIL,,-28.63845,153.59272,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,298.0,1,30,1,3,99,99,1.2,99.0,t,15,40,70,341,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,9,0,9
2757,53326859,Coast Suite at Sunrise Guesthouse,431739326,Sunrise Guesthouse,2021-11-13,within an hour,90.0,97%,f,9,t,BYRON SHIRE COUNCIL,,-28.63816,153.59227,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,298.0,1,365,1,3,99,99,1.2,99.0,t,13,36,66,329,5,4,0,5.0,4.8,5.0,4.8,4.6,4.8,4.8,t,9,0,9
2758,53326913,Drift Suite at Sunrise Guesthouse,431739326,Sunrise Guesthouse,2021-11-13,within an hour,90.0,97%,f,9,t,BYRON SHIRE COUNCIL,,-28.63678,153.59079,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,283.0,1,365,1,3,99,99,1.2,99.0,t,6,20,39,305,7,4,0,4.86,5.0,4.71,4.43,4.14,5.0,4.86,t,9,0,9
2759,53326977,Ocean Suite at Sunrise Guesthouse,431739326,Sunrise Guesthouse,2021-11-13,within an hour,90.0,97%,f,9,t,BYRON SHIRE COUNCIL,,-28.6363,153.59252,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,283.0,1,365,1,3,99,99,1.2,99.0,t,13,38,67,339,21,16,0,4.67,4.76,4.9,4.62,4.33,4.57,4.43,t,9,0,9
2760,53327022,Dune Suite at Sunrise Guesthouse,431739326,Sunrise Guesthouse,2021-11-13,within an hour,90.0,97%,f,9,t,BYRON SHIRE COUNCIL,,-28.63796,153.59293,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,283.0,1,365,1,3,99,99,1.2,99.0,t,18,39,69,340,17,4,0,4.47,4.71,4.76,4.18,3.76,4.59,4.29,t,9,0,9
2761,53327068,Cape Suite at Sunrise Guesthouse,431739326,Sunrise Guesthouse,2021-11-13,within an hour,90.0,97%,f,9,t,BYRON SHIRE COUNCIL,,-28.63668,153.59217,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,302.0,1,365,2,2,99,99,2.0,99.0,t,13,41,67,335,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,9,0,9
2775,53405581,Twin Towns Motel - Family Room,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18974,153.54011,Room in hotel,Private room,4,,0 shared baths,,,,1,365,3,3,365,365,3.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2777,53405990,Family Room / 5 night min (5 night min (Family Roo,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18946,153.53972,Room in hotel,Private room,4,1.0,1 shared bath,1.0,3.0,1790.0,1,365,5,5,365,365,5.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2778,53406011,Family Room / Standard Rate (Standard Rate (Family,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18852,153.54145,Room in hotel,Private room,4,1.0,1 shared bath,1.0,3.0,1790.0,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2779,53406047,Queen & 1 Single / 3 night min (3 night min (Queen,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18865,153.54167,Room in hotel,Private room,3,1.0,1 shared bath,1.0,2.0,1470.0,1,365,3,3,365,365,3.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2780,53406055,Queen & 1 Single / 5 night min (5 night min (Queen,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18852,153.53971,Room in hotel,Private room,3,1.0,1 shared bath,1.0,2.0,1470.0,1,365,5,5,365,365,5.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2781,53406066,Queen & 1 Single / Standard Rate (Standard Rate (Q,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18865,153.54098,Room in hotel,Private room,3,1.0,1 shared bath,1.0,2.0,1470.0,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2782,53406093,Queen Kitchenette / 3 night min (3 night min (Quee,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18837,153.53959,Room in hotel,Private room,2,1.0,1 shared bath,1.0,1.0,1420.0,1,365,3,3,365,365,3.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2783,53406112,Queen Kitchenette / Standard Rate (Standard Rate (,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18997,153.5399,Room in hotel,Private room,2,1.0,1 shared bath,1.0,1.0,1420.0,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2784,53406131,Queen Room / Standard Rate (Standard Rate (Queen R,192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18808,153.54148,Room in hotel,Private room,2,1.0,1 shared bath,1.0,1.0,1000.0,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2786,53409218,Spa Room / Standard Rate (Standard Rate (Spa Room),192807689,Venkata,2018-06-01,,,,f,10,t,TWEED SHIRE COUNCIL,,-28.18988,153.53989,Room in hotel,Private room,2,,0 shared baths,1.0,,,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,0,0,0,,,,,,,,t,10,0,10
2802,53483835,Amazing room in our Jungle Scape,193129463,Andrea,2018-06-02,,,,f,2,t,BYRON SHIRE COUNCIL,,-28.52667,153.54577,Private room in home,Private room,2,2.5,2.5 baths,3.0,3.0,800.0,90,365,90,90,365,365,90.0,365.0,t,27,57,87,177,4,0,0,4.5,4.75,5.0,4.25,4.25,5.0,5.0,f,2,1,1
2818,53579249,Coastal luxe. Steps to pristine beach.,433909389,Claire,2021-11-29,within an hour,100.0,100%,t,6,t,TWEED SHIRE COUNCIL,,-28.23754,153.56629,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,255.0,1,365,1,3,365,365,1.2,365.0,t,23,51,78,350,278,80,7,4.86,4.88,4.95,4.92,4.9,4.76,4.76,t,6,1,5
2819,53579431,Coastal luxe just steps to beach. Spacious Suite.,433909389,Claire,2021-11-29,within an hour,100.0,100%,t,6,t,TWEED SHIRE COUNCIL,,-28.23972,153.5667,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,275.0,1,365,1,3,365,365,1.2,365.0,t,23,53,83,357,133,26,2,4.9,4.94,4.95,4.98,4.89,4.76,4.71,t,6,1,5
2820,53579623,Coastal Luxe just steps to beach. Terrace Suite,433909389,Claire,2021-11-29,within an hour,100.0,100%,t,6,t,TWEED SHIRE COUNCIL,,-28.23842,153.56588,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,287.0,1,365,1,3,365,365,1.2,365.0,t,28,58,85,357,63,6,0,4.83,4.76,4.94,4.97,4.84,4.75,4.54,t,6,1,5
2821,53579801,Coastal Luxe just steps to beach. Stylish Twin.,433909389,Claire,2021-11-29,within an hour,100.0,100%,t,6,t,TWEED SHIRE COUNCIL,,-28.23832,153.56656,Room in boutique hotel,Private room,3,1.0,1 private bath,1.0,2.0,301.0,1,365,1,3,365,365,1.1,365.0,t,11,30,58,331,58,13,0,4.9,4.97,4.97,4.98,4.93,4.83,4.81,t,6,1,5
2822,53579911,Coastal luxe & steps to beach bliss. Family Suite.,433909389,Claire,2021-11-29,within an hour,100.0,100%,t,6,t,TWEED SHIRE COUNCIL,,-28.23762,153.56576,Room in boutique hotel,Private room,4,1.0,1 private bath,1.0,3.0,417.0,1,365,1,3,365,365,1.1,365.0,t,9,34,60,314,31,5,0,4.84,4.9,4.94,4.97,4.68,4.74,4.68,t,6,1,5
2839,53649413,Classic Queen Suite 4,423749700,The Manor,2021-09-19,within an hour,100.0,100%,f,5,t,BALLINA SHIRE COUNCIL,,-28.86912,153.56803,Room in hotel,Private room,2,1.0,1 private bath,1.0,,255.0,1,1125,1,3,99,99,1.1,99.0,t,11,34,60,314,19,3,0,4.95,5.0,5.0,5.0,5.0,4.89,4.89,t,5,0,5
2840,53649936,Grand Spa Suite 9,423749700,The Manor,2021-09-19,within an hour,100.0,100%,f,5,t,BALLINA SHIRE COUNCIL,,-28.87058,153.5679,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,381.0,1,1125,1,3,99,99,1.1,99.0,t,23,53,81,353,3,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,5,0,5
2849,53690606,Luxe King Suite 5,423749700,The Manor,2021-09-19,within an hour,100.0,100%,f,5,t,BALLINA SHIRE COUNCIL,,-28.87048,153.56837,Room in hotel,Private room,3,1.0,1 private bath,1.0,1.0,324.0,1,1125,1,3,99,99,1.1,99.0,t,14,39,69,330,7,2,0,4.86,4.86,4.71,5.0,5.0,4.57,4.57,t,5,0,5
2851,53704827,Quandong Valley Inn The Waterfall room,126158084,Eric,2017-04-16,within an hour,100.0,98%,t,3,t,LISMORE CITY COUNCIL,,-28.6325,153.39823,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,83.0,1,21,1,3,21,21,1.5,21.0,t,14,32,39,39,12,12,2,4.92,4.92,4.75,4.92,5.0,4.92,5.0,f,3,1,2
2944,527171057345242945,Suffolk park retreat  Private room,165549196,Leanne,2018-01-03,,,,f,1,t,BYRON SHIRE COUNCIL,,-28.68931,153.60666,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,400.0,4,365,4,4,1125,1125,4.0,1125.0,t,30,60,90,365,0,0,0,,,,,,,,f,1,0,1
2946,539182547063580700,Super quiet room in Beach Tree house with views,6874904,Marko,2013-06-12,within a few hours,80.0,75%,f,6,t,BYRON SHIRE COUNCIL,,-28.67921,153.60463,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,136.0,1,365,1,1,365,365,1.0,365.0,t,0,0,21,292,42,8,0,4.57,4.71,4.71,4.64,4.74,4.79,4.48,f,6,1,5
2963,555360918897213369,Spacious self contained private studio,14059555,Gary,2015-11-11,,,,f,2,t,TWEED SHIRE COUNCIL,,-28.33441,153.56847,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,175.0,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365,46,0,0,4.76,4.76,4.87,4.93,4.93,4.91,4.59,f,2,1,1
2996,568420586008314594,Deep Gateway Farmstay @Border Ranges,38306588,Rob,2015-07-13,,,,f,1,t,KYOGLE COUNCIL,,-28.52383,153.00454,Private room in farm stay,Private room,2,1.0,1 shared bath,1.0,1.0,250.0,2,30,2,2,30,30,2.0,30.0,t,30,60,90,90,4,0,0,5.0,5.0,4.5,5.0,5.0,4.75,4.75,f,1,0,1
3014,584879679167212609,"Arbour East - Luxury Suite, Verandah & Pool",99672834,Sarah,2016-10-14,within an hour,100.0,97%,t,3,t,BYRON SHIRE COUNCIL,,-28.68112,153.60977,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,240.0,2,7,2,2,7,7,2.0,7.0,t,0,4,34,34,12,4,0,5.0,5.0,5.0,5.0,5.0,4.92,5.0,f,3,1,2
3049,599475161899400915,Private queen guest suite & bath wi separate entry,326323557,Sarah,2020-01-10,,,,f,2,t,TWEED SHIRE COUNCIL,,-28.38576,153.56599,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,195.0,90,365,90,90,365,365,90.0,365.0,t,30,60,90,90,20,3,0,4.7,4.75,4.7,4.8,4.85,4.85,4.55,f,1,0,1
3062,604439566961082944,Beautiful new guest suite 5 min walk from town,168612025,Amy-Leigh,2018-01-18,within an hour,100.0,95%,t,2,t,BYRON SHIRE COUNCIL,,-28.68673,153.53122,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,194.0,1,600,1,1,1125,1125,1.0,1125.0,t,21,51,81,170,88,34,1,4.91,4.97,5.0,4.98,5.0,4.9,4.72,f,2,1,1
3099,609570218167851301,Spacious room with shared bathroom,15596875,Iveta,2014-05-16,,,100%,f,2,t,BYRON SHIRE COUNCIL,,-28.68553,153.53385,Private room in townhouse,Private room,2,2.0,2 baths,2.0,2.0,150.0,2,7,1,2,7,7,2.0,7.0,t,11,11,11,11,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2
3106,612827194808288811,Ensuite room- walk to talos beach,146536106,Jonny,2017-08-17,within a day,100.0,100%,f,3,t,BYRON SHIRE COUNCIL,,-28.68633,153.6088,Private room in rental unit,Private room,1,,1 private bath,1.0,,,1,4,1,1,4,4,1.0,4.0,t,0,0,0,0,6,0,0,4.33,4.67,4.67,4.33,4.5,4.5,4.83,t,2,1,1
3123,616240243368045847,Master bedroom with private ensuite and sunroom,2899669,Jodie,2012-07-11,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.65967,153.6092,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,193.0,2,10,2,2,10,10,2.0,10.0,t,4,5,6,128,9,7,1,5.0,5.0,5.0,5.0,5.0,4.89,5.0,t,3,1,2
3126,618569622994104033,Cheerful Place !! Happy Stay !!,87655860,Veerabahu,2016-08-03,,,,f,14,t,BYRON SHIRE COUNCIL,,-28.645268858804656,153.61289995525863,Private room in cabin,Private room,4,1.0,1 private bath,1.0,1.0,96.0,90,365,90,90,365,365,90.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,t,1,0,1
3163,630042748846081723,Relaxing Garden Sanctuary,459834427,Ronia,2022-05-19,within an hour,100.0,93%,t,1,t,BYRON SHIRE COUNCIL,,-28.57835,153.52507,Private room in cottage,Private room,2,1.0,1 private bath,1.0,1.0,114.0,2,12,2,2,12,12,2.0,12.0,t,23,29,29,29,53,38,1,4.98,4.91,4.96,4.75,4.98,4.85,4.89,f,1,0,1
3187,641591603394115678,Luxurious Beach Apt on Salt 1Bed1Bath,416567130,Holiday,2021-08-02,within an hour,96.0,100%,f,177,t,TWEED SHIRE COUNCIL,,-28.2752,153.5777,Private room in rental unit,Private room,3,1.0,1 private bath,0.0,1.0,234.0,1,365,2,4,99,99,3.2,99.0,t,8,35,65,340,3,2,0,4.0,4.33,4.67,4.33,4.67,5.0,4.67,t,175,174,1
3191,643187014880913650,Spa Retreat,377024871,Damian,2020-11-25,within an hour,100.0,98%,t,3,t,BALLINA SHIRE COUNCIL,,-28.87358,153.56334,Private room in resort,Private room,2,1.0,1 private bath,1.0,1.0,286.0,2,90,2,3,90,1125,2.0,600.5,t,0,13,43,131,31,4,0,4.87,4.94,4.84,4.97,4.97,5.0,4.84,f,3,2,1
3203,648703985452177144,Tweed River Retreat - 5mins to Coolangatta,4958570,Sharon,2013-02-04,within an hour,90.0,90%,f,9,t,TWEED SHIRE COUNCIL,,-28.18823,153.54012,Private room in guest suite,Private room,3,1.0,1 private bath,1.0,2.0,256.0,2,120,1,5,1125,1125,1.9,1125.0,t,20,50,80,170,4,0,0,5.0,5.0,5.0,5.0,5.0,4.25,4.75,f,3,2,1
3223,657509933310338171,Freshly Renovated Studio,466110256,Joel,2022-06-26,,,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.85934,153.57981,Private room in guest suite,Private room,2,,1 private bath,,,,90,1125,90,90,1125,1125,90.0,1125.0,t,13,43,73,73,67,9,0,4.99,5.0,5.0,4.94,5.0,4.93,4.99,f,1,0,1
3258,664293764992383460,Bunga Guest House Byron Bay - The Jala Room,153483150,Garry,2017-10-06,within an hour,100.0,99%,f,4,t,BYRON SHIRE COUNCIL,,-28.64134,153.60647,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,286.0,1,365,1,2,365,365,1.0,365.0,t,21,51,81,81,38,11,1,4.58,4.66,4.58,4.76,4.95,4.58,4.24,f,4,0,4
3267,666006397505103499,Quiet place to sit smelling the roses.,89619663,Robyn,2016-08-13,within an hour,100.0,83%,f,3,t,CLARENCE VALLEY COUNCIL,,-29.686979,152.9287974,Private room in home,Private room,2,1.0,1 bath,0.0,1.0,110.0,2,365,2,2,365,365,2.0,365.0,t,30,60,90,365,8,1,0,5.0,4.88,4.63,5.0,4.75,4.88,4.63,f,3,0,3
3269,667528009863347196,"New Brighton, Byron’s best kept secret",161594,Pamela,2010-07-08,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.5075271,153.547624,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,132.0,1,60,1,2,14,60,1.0,58.9,t,19,49,79,79,35,23,1,4.91,4.94,4.91,4.89,5.0,4.94,4.94,f,1,0,1
3271,668206807419880179,"Peaceful, spacious, private retreat near Byron Bay",38437220,Brianna,2015-07-14,,,,f,1,t,TWEED SHIRE COUNCIL,,-28.43054,153.52695,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,104.0,90,365,90,90,365,365,90.0,365.0,t,29,59,89,269,0,0,0,,,,,,,,f,1,0,1
3345,699353225297351591,Spacious Studio,29136086,Cate And Dave,2015-03-11,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.6812,153.59883,Private room in guest suite,Private room,5,1.0,1 private bath,2.0,3.0,132.0,1,4,1,1,1125,1125,1.0,1125.0,t,2,2,2,2,151,81,6,4.91,4.89,4.93,4.87,4.9,4.91,4.85,t,1,0,1
3349,700973822821359767,Joyful Drifter Byron Bay Holiday Accommodation,4484372,Raeleen,2012-12-25,within a day,100.0,79%,f,5,t,BYRON SHIRE COUNCIL,,-28.66349,153.61064,Private room in home,Private room,2,2.0,2 shared baths,1.0,1.0,56.0,3,365,3,5,30,365,3.1,355.1,t,9,19,19,19,17,7,0,4.65,4.53,4.59,4.94,4.53,4.47,4.53,f,5,1,4
3361,706949081106592520,Country Views 1 at Waterview Heights,80402189,Paul,2016-06-28,within an hour,100.0,98%,t,3,t,CLARENCE VALLEY COUNCIL,,-29.68493,152.86773,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,95.0,1,20,1,1,1125,1125,1.0,1125.0,t,0,12,42,42,9,5,0,4.78,4.89,4.78,5.0,4.89,4.89,5.0,t,3,1,2
3427,723882963242885812,The Canna Cottage Guest Room 1,305188193,Bella,2019-10-29,within an hour,100.0,96%,f,6,t,LISMORE CITY COUNCIL,,-28.59459,153.22064,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,150.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,25,19,0,4.76,4.8,4.64,4.76,4.8,4.8,4.6,f,5,0,5
3439,727053389418078263,Adorable 2 private suites by the sea,47295861,David & Doreena,2015-10-24,within an hour,100.0,98%,t,4,t,TWEED SHIRE COUNCIL,,-28.30086,153.57177,Private room in guest suite,Private room,4,2.0,2 baths,2.0,2.0,325.0,2,365,2,2,365,365,2.0,365.0,t,18,48,78,353,0,0,0,,,,,,,,f,4,1,3
3444,729244727727671292,Spacious king room with ensuite,15596875,Iveta,2014-05-16,,,100%,f,2,t,BYRON SHIRE COUNCIL,,-28.68515,153.53273,Private room in townhouse,Private room,2,1.0,1 private bath,1.0,1.0,130.0,2,365,1,2,365,365,2.0,365.0,t,11,11,11,11,0,0,0,,,,,,,,f,2,0,2
3446,730063815334466807,Peaceful Queen room & Sauna Near Flatterbies Café,11769791,Cameron,2014-01-29,within an hour,100.0,100%,f,5,t,TWEED SHIRE COUNCIL,,-28.3564267,153.2061065,Private room in cottage,Private room,2,1.0,1 shared bath,1.0,1.0,235.0,1,30,1,2,1125,1125,1.9,1125.0,t,26,56,86,356,4,1,0,4.75,4.5,4.75,5.0,5.0,4.75,4.5,t,5,1,4
3474,736595271219144901,Room in cheerful home.,2901436,Sue,2012-07-11,within a day,100.0,,f,1,t,CLARENCE VALLEY COUNCIL,,-29.42602,153.32772,Private room in home,Private room,1,1.5,1.5 shared baths,1.0,1.0,74.0,90,1125,90,90,1125,1125,90.0,1125.0,t,28,58,88,363,9,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1
3494,740301402903251463,Private room in Banora Point,25508332,Barbara,2015-01-02,within a few hours,100.0,90%,t,2,t,TWEED SHIRE COUNCIL,,-28.2150196,153.5441665,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,140.0,7,14,7,7,14,14,7.0,14.0,t,11,41,71,251,43,10,1,4.88,4.88,4.81,4.88,4.91,4.77,4.67,f,2,1,1
3521,742065964666724721,Cosy Room to Rent in Beachside Townhouse,6216863,Madonna,2013-05-03,,,,f,1,t,TWEED SHIRE COUNCIL,,-28.29155,153.57309,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,96.0,90,95,90,90,95,95,90.0,95.0,t,29,59,89,179,0,0,0,,,,,,,,f,1,0,1
3546,743740555050918177,Suffolk Sanctuary,5436796,Belinda,2013-03-12,within an hour,100.0,82%,f,2,t,BYRON SHIRE COUNCIL,,-28.6840994,153.6049104,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,316.0,1,5,1,1,5,5,1.0,5.0,t,0,0,0,0,24,24,11,5.0,4.96,4.83,5.0,5.0,4.96,4.96,f,2,1,1
3645,762690464238006795,Bright king single loft & single,10242424,Cobi,2013-11-25,,,50%,f,2,t,BALLINA SHIRE COUNCIL,,-28.79986,153.5804,Private room in home,Private room,2,1.5,1.5 shared baths,1.0,2.0,110.0,90,1125,90,90,1125,1125,90.0,1125.0,t,29,59,89,364,5,2,0,5.0,4.8,5.0,5.0,5.0,5.0,4.8,f,2,0,2
3692,770610991290807989,Rising Sun Retreat,30664678,Adrian,2015-04-05,within a few hours,100.0,0%,f,1,f,BYRON SHIRE COUNCIL,,-28.5251379,153.5446736,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,279.0,3,7,3,3,7,7,3.0,7.0,t,22,40,44,44,2,2,0,3.0,4.0,3.0,5.0,4.5,2.5,2.5,f,1,0,1
3713,774199534585824163,Uki bliss,13766105,David,2014-04-01,,,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.41571,153.33653,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,120.0,1,365,1,1,365,365,1.0,365.0,t,0,0,0,182,17,1,0,4.94,4.94,4.94,5.0,4.94,4.88,4.88,f,1,0,1
3753,779989826458744159,Quiet studio getaway in Myocum,428347965,Peter,2021-10-21,,,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.5880544,153.5268107,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,113.0,90,365,90,90,365,365,90.0,365.0,t,29,59,89,364,21,5,0,4.71,4.67,4.76,4.81,4.86,4.62,4.43,f,1,0,1
3774,782874620039330648,Baythers - Lennox Suite,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.64376193195588,153.61292961841838,Room in boutique hotel,Private room,2,1.0,1 bath,1.0,1.0,309.0,2,1125,2,5,10,30,2.4,29.4,t,16,41,71,87,6,2,0,4.83,4.67,4.83,4.5,4.83,5.0,4.0,t,66,61,5
3775,782875621636061485,Baythers - Tallows Suite,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.64357111943511,153.61491293447705,Room in hotel,Private room,2,1.0,1 bath,1.0,1.0,403.0,2,1125,2,5,10,30,2.4,29.4,t,26,51,81,128,4,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,66,61,5
3776,782876624252241292,Baythers - Wategos Suite,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.64431,153.61325,Room in hotel,Private room,2,1.0,1 bath,1.0,1.0,369.0,2,1125,2,5,10,30,2.4,29.4,t,30,53,83,126,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,66,61,5
3777,782877632701764254,Baythers The Residence,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.645461157758085,153.6148428469785,Room in hotel,Private room,4,2.0,2 baths,2.0,2.0,551.0,2,1125,2,5,10,30,2.5,29.4,t,16,39,63,294,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,t,66,61,5
3779,783133392012464804,Ocean Breeze w swimming pool (Room in shared unit),206787882,Rafael,2018-08-02,,,,f,1,t,TWEED SHIRE COUNCIL,,-28.17279,153.52494,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,143.0,2,4,1,2,4,4,2.0,4.0,t,2,32,62,62,25,7,0,4.96,5.0,5.0,5.0,5.0,4.84,4.84,f,1,0,1
3786,783957184333568498,gay friendly Queen bedroom in California bungalow,11308467,Graheme,2014-01-14,within an hour,100.0,96%,t,3,t,BYRON SHIRE COUNCIL,,-28.555257998338053,153.49813744425774,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1.0,1.0,75.0,1,1125,1,1,1125,1125,1.0,1125.0,t,26,56,86,86,63,37,5,4.95,4.97,4.89,5.0,5.0,4.89,4.84,f,3,1,2
3791,785662102256806958,Halfway Creek Studio,429327411,Matt And Michelle,2021-10-27,within an hour,100.0,97%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.945725810248504,153.10677104603272,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,99.0,1,2,1,1,2,2,1.0,2.0,t,3,29,56,325,274,125,11,4.9,4.95,4.97,4.95,4.93,4.81,4.91,f,1,0,1
3797,786632712552242445,Light & Bright Beachside Getaway,1483254,Jade,2011-12-07,,,100%,t,1,f,BYRON SHIRE COUNCIL,,-28.517438430082116,153.55023633688688,Private room in home,Private room,2,,1 private bath,,,,2,365,2,2,365,365,2.0,365.0,t,0,0,0,0,65,15,0,4.97,4.95,4.95,4.97,5.0,4.95,4.86,f,1,0,1
3811,789264126070298961,"Tallows Room, 1 min to the beach",6359661,Natasha,2013-05-13,within an hour,100.0,99%,t,7,t,BYRON SHIRE COUNCIL,,-28.69101,153.61274,Private room in home,Private room,2,1.0,1 shared bath,1.0,3.0,99.0,2,60,2,2,60,60,2.0,60.0,t,0,10,32,44,26,10,0,5.0,5.0,4.96,5.0,5.0,4.96,4.96,f,5,4,1
